,Level,Offers Remote,Publish Time,Salary,Title,Close Time,State,Collaboration Type
5783,J,False,2021-01-25 12:02:45,4,برنامه‌نویس ASP.NET MVC,2021-03-23 03:00:11,C,FT
5784,S,False,2020-11-25 09:36:40,8,توسعه‌دهنده Back-end,2021-01-25 03:00:11,C,PT
5785,S,False,2021-02-13 09:05:32,12,برنامه‌نویس Full Stack وب و موبایل,2021-04-07 03:00:12,C,FT
5786,S,False,2021-04-07 14:10:14,12,توسعه‌دهنده ASP.NET Core - Full Stack,2021-05-03 13:04:08,C,FT
5787,S,False,2020-08-31 14:01:04,8,متخصص یونیتی آقا,2020-10-11 12:14:01,A,FT
5788,J,False,2021-03-03 14:07:02,6,برنامه‌نویس React Native) Front-end),2021-04-21 03:00:11,C,FT
5790,S,True,2021-01-25 13:58:07,8,ReactJS Developer,2021-03-23 03:00:11,C,FT
5791,S,True,2021-03-11 15:26:43,12,توسعه‌دهنده Front-end - VueJs,2021-04-27 03:00:11,C,FT
5793,J,False,2021-03-14 11:58:24,12,Back-end Java Developer,2021-04-20 10:34:23,C,FT
5794,S,True,2021-01-25 13:58:27,12,PHP Developer - Laravel,2021-01-26 13:44:38,C,FT
5796,S,False,2021-06-08 12:49:48,8,برنامه‌نویسC#,,PB,FT
5797,I,False,2021-01-25 14:06:31,2,کارآموز برنامه‌نویس .NET Core,2021-03-23 03:00:11,C,FT
5801,S,False,2020-11-25 09:37:37,8,کارشناس DEVOPS,2021-01-25 03:00:11,C,FT
5802,S,False,2021-02-02 14:02:10,4,برنامه‌نویس Android,2021-03-29 03:00:12,C,FT
5803,S,False,2020-11-25 09:37:16,12,full-stack Developer,2021-01-25 03:00:11,C,FT
5804,J,True,2020-11-25 09:36:03,4,توسعه‌دهنده Full Stack,2021-01-25 03:00:11,C,PT
5805,J,False,2020-11-25 09:35:15,8,برنامه‌نویس پایتون (Python/Django),2021-01-25 03:00:11,C,FT
5806,M,False,2020-11-25 09:34:37,12,مدیر فنی (CTO),2021-01-25 03:00:11,C,FT
5807,S,True,2020-11-25 09:34:09,6,توسعه‌دهنده Full Stack,2021-01-25 03:00:11,C,FT
5808,J,False,2020-11-25 09:33:18,12,توسعه‌دهنده Full-Stack,2021-01-25 03:00:11,C,FT
5810,S,True,2020-11-25 12:26:55,8,توسعه‌دهنده وب Node.js,2021-01-25 03:00:11,C,FT
5811,J,True,2020-11-25 09:15:06,8,Data Engineer,2021-01-25 03:00:11,A,FT
5821,S,True,2021-02-02 22:18:02,6,توسعه‌دهنده Back-end,2021-03-29 03:00:11,C,PT
5823,S,False,2021-06-08 12:10:47,12,توسعه‌دهنده فول استک ارشد,,PB,FT
5826,S,False,2021-03-01 09:04:34,4,برنامه‌نویس iOS - دورکاری,2021-04-19 03:00:11,C,PT
5831,S,False,2020-12-14 18:18:06,12,Senior Data Analyst,2021-01-25 12:59:13,C,FT
5835,S,True,2021-01-25 14:13:13,12,کارشناس ارشد تست نرم افزار,2021-03-23 03:00:11,C,FT
5836,S,True,2021-02-24 18:33:00,12,بک اند کار گولنگ(Go),2021-04-16 03:00:11,C,PT
5837,S,False,2021-03-01 09:23:23,12,برنامه‌نویس C# ASP.NET,2021-04-19 03:00:11,C,FT
5840,J,False,2021-02-02 14:27:31,6,توسعه‌دهنده Back-end,2021-03-29 03:00:11,C,FT
5843,J,False,2021-03-01 15:41:23,8,برنامه‌نویس (PHP) Laravel,2021-04-04 13:02:49,C,FT
5844,S,True,2021-03-16 10:56:39,12,توسعه‌دهندۀ Angular,2021-05-01 03:00:11,C,FT
5847,I,False,2021-03-27 09:05:48,2,کارآموز فرانت اند,2021-04-05 21:34:44,C,PT
5851,J,False,2021-06-20 15:19:45,12,توسعه‌دهنده Back-end,,PB,FT
5852,J,True,2021-02-06 17:38:50,6,توسعه‌دهنده Front-end,2021-04-01 03:00:10,C,FT
5857,S,True,2021-01-18 09:27:31,8,"توسعه‌دهنده Back-end, API (دور کاری)",2021-02-09 18:59:56,C,FT
5859,S,False,2020-12-26 21:23:02,12,برنامه‌نویس (Front-end (React Js,2021-02-25 03:00:11,A,FT
5860,J,True,2021-02-24 18:28:25,6,طراح وب,2021-04-16 03:00:11,C,FT
5862,S,False,2021-04-06 13:04:12,8,توسعه‌دهنده میکرو کنترلر-ARM,2021-05-03 09:24:57,C,FT
5864,S,True,2020-12-12 12:30:56,8,React - Senior Front-end Developer,2021-02-11 03:00:11,C,FT
5865,J,True,2020-12-12 12:29:29,8,Back-end) junior Java Developer),2021-02-11 03:00:11,C,FT
5867,S,False,2020-12-12 11:58:54,8,برنامه‌نویس PHP مسلط به وردپرس,2021-02-11 03:00:11,C,FT
5868,S,False,2020-12-12 10:47:15,8,Software Test Engineer,2021-02-11 03:00:11,C,FT
5869,S,False,2020-12-12 11:36:46,12,توسعه‌دهنده Back-end,2021-02-11 03:00:11,C,FT
5873,J,True,2021-04-27 11:00:27,6,توسعه‌دهنده Front-end,2021-06-07 03:00:21,C,FT
5875,S,True,2021-02-24 18:28:45,6,توسعه‌دهنده ارشد Django) Back-end),2021-04-16 03:00:12,C,PT
5883,J,False,2021-01-02 11:22:41,6,توسعه‌دهنده نرم افزار,2021-03-04 03:00:11,C,FT
5884,S,True,2020-12-26 11:04:03,12,Full-Stack Developer (Laravel),2021-02-25 03:00:11,C,FT
5889,S,True,2020-12-26 10:30:21,12,توسعه‌دهنده React,2021-02-25 03:00:11,C,FT
5894,S,False,2020-12-13 12:16:40,12,کارشناس استقرار و پشتیبانی نرم‌افزار,2021-02-12 03:00:10,C,FT
5906,J,False,2020-12-27 20:03:01,4,برنامه‌نویس فرانت اند React JS,2021-02-26 03:00:11,C,FT
5908,S,False,2021-04-11 12:00:27,12,توسعه‌دهنده Front-end,2021-05-22 03:00:12,C,FT
5910,J,False,2020-12-14 18:08:27,8,برنامه‌نویس Node.js,2021-02-13 03:00:12,C,FT
5911,J,False,2020-12-14 17:12:58,4,برنامه‌نویس ASP.NET MVC,2021-02-13 03:00:12,C,FT
5917,S,False,2021-02-16 10:57:54,12,توسعه‌دهنده Front_End,2021-04-09 03:00:11,C,FT
5919,S,True,2021-02-04 13:11:52,12,برنامه‌نویس ارشد Front-end (دورکاری),2021-03-31 03:00:12,A,FT
5920,M,True,2021-04-26 18:09:11,12,مدیر فنی ارشد CTO,2021-06-06 03:00:13,C,FT
5925,S,False,2021-02-13 15:47:53,12,برنامه‌نویس (Front-end (ReactJS,2021-02-25 13:38:28,C,FT
5927,J,True,2021-01-31 15:12:45,12,توسعه‌دهنده Front-end,2021-03-28 03:00:11,C,FT
5933,S,False,2021-02-04 12:32:20,12,Senior Java Developer,2021-03-14 11:11:38,A,FT
5935,S,False,2021-05-19 13:52:38,12,توسعه‌دهنده ارشد (Back-end (.NET Core,2021-06-08 12:19:22,C,FT
5942,S,False,2021-01-30 10:35:31,12,Full-Stack Developer,2021-02-13 23:58:00,C,FT
5944,S,False,2021-05-16 10:51:32,12,توسعه‌دهنده Back-end TypeScript,2021-06-26 03:00:12,C,PR
5945,S,False,2021-03-13 13:28:33,8,برنامه‌نویس (Back-end (Django,2021-04-12 14:50:36,C,FT
5949,J,True,2020-12-15 10:46:48,12,Python/Django Developer,2021-02-14 03:00:11,C,PT
5952,S,False,2020-12-27 20:01:46,12,( Back-end Developer (PHP/Laravel,2021-02-26 03:00:11,C,FT
5953,J,False,2020-12-27 19:59:13,4,طراح و توسعه‌دهنده WordPress,2021-02-26 03:00:11,C,FT
5954,S,False,2020-12-27 17:26:43,12,"Developer JVM (Java, Kotlin, Scala)",2021-02-26 03:00:11,A,FT
5956,S,False,2020-12-27 16:52:57,12,Developer Python,2021-02-26 03:00:11,A,FT
5957,J,True,2021-02-15 08:45:44,6,Software Test Engineer,2021-03-06 12:59:44,C,FT
5961,S,False,2021-01-02 11:55:16,12,توسعه‌دهنده Front-end,2021-03-04 03:00:11,C,FT
5963,S,False,2021-02-15 09:05:30,8,برنامه‌نویسی موبایل,2021-04-06 13:02:38,C,FT
5974,S,True,2021-04-08 15:36:17,8,توسعه‌دهنده Flutter,2021-05-19 03:00:10,C,FT
5977,S,False,2020-12-16 12:41:29,4,برنامه‌نویس وردپرس (Front-end),2021-02-15 03:00:11,C,FT
5978,S,False,2021-03-13 16:00:22,8,توسعه‌دهنده Front-end (React),2021-04-12 14:55:05,C,FT
5980,J,False,2020-12-16 12:38:36,6,کارشناس پشتیبانی سیستم‌های نرم‌افزاری,2021-02-15 03:00:11,C,FT
5981,S,False,2020-12-16 12:36:42,12,Full Stack Developer,2021-02-15 03:00:11,C,FT
5984,S,False,2020-12-16 11:54:07,4,برنامه‌نویس ASP.NET / Angular,2021-02-15 03:00:11,C,FT
5985,S,False,2020-12-16 11:51:26,6,توسعه‌دهنده Back-end,2021-02-15 03:00:11,C,FT
5991,J,False,2021-01-30 11:14:34,6,برنامه‌نویس Back-end,2021-03-27 03:00:11,C,FT
5994,S,True,2021-02-16 10:58:15,6,توسعه‌دهنده VueJs,2021-03-06 12:23:25,C,FT
6000,S,False,2021-05-16 16:12:16,12,Unity Developer,2021-05-25 09:58:54,C,FT
6001,S,True,2021-01-02 10:52:58,4,توسعه‌دهنده PHP,2021-03-04 03:00:11,C,FT
6003,S,True,2021-01-04 15:57:53,8,برنامه‌نویس وردپرس,2021-03-06 03:00:10,C,FT
6006,J,False,2021-06-20 15:18:38,8,scrum master,,PB,FT
6012,S,True,2021-06-08 13:11:34,12,React Native برنامه‌نویس,,PB,FT
6014,S,False,2020-12-17 14:02:05,12,React Native Developer,2021-02-16 03:00:11,C,FT
6015,M,False,2020-12-17 14:01:42,12,Technical Team Lead,2021-02-16 03:00:11,C,FT
6021,J,True,2021-02-27 09:39:41,4,توسعه‌دهنده Django) Back-end),2021-04-18 03:00:11,C,PT
6029,S,True,2021-04-06 08:11:19,12,توسعه‌دهنده Vue.js,2021-05-18 03:00:12,C,PR
6036,J,True,2021-02-01 14:27:32,12,برنامه‌نویس Net.,2021-03-28 03:00:11,A,FT
6037,S,False,2021-02-02 22:16:02,6,Network Administrator,2021-03-29 03:00:11,C,FT
6041,S,True,2020-12-28 12:31:45,12,Back-end Developer,2021-02-27 03:00:11,C,FT
6044,J,False,2020-12-28 12:11:21,3,توسعه‌دهنده PHP- Laravel,2021-02-27 03:00:11,C,PT
6045,J,False,2020-12-28 12:07:24,6,برنامه‌نویس net core.,2021-02-27 03:00:11,C,FT
6050,J,True,2021-03-15 09:10:23,8,برنامه‌نویس Laravel,2021-04-30 03:00:10,C,FT
6051,I,False,2021-03-27 12:03:55,2,کارآموز بک اند,2021-04-05 21:35:19,C,PT
6053,J,False,2021-03-15 09:09:46,8,PHP Developer,2021-04-30 03:00:10,C,FT
6058,S,False,2021-04-06 14:03:05,8,توسعه‌دهنده Full Stack,2021-05-18 03:00:12,C,FT
6066,J,False,2020-12-19 16:33:56,4,توسعه‌دهنده و پشتیبان فنی سایت (وردپرس),2021-02-18 03:00:11,C,FT
6069,S,True,2020-12-19 10:57:51,12,توسعه‌دهنده فلاتر Flutter,2021-02-18 03:00:11,C,PR
6071,J,False,2021-02-06 20:10:28,8,برنامه‌نویس Vue.js,2021-04-01 03:00:10,C,FT
6073,J,False,2021-01-26 16:11:38,6,برنامه‌نویس Node.js,2021-03-24 03:00:11,C,FT
6074,J,False,2021-05-07 14:16:18,8,کارشناس DevOps,2021-05-25 10:31:59,C,FT
6077,J,True,2021-03-29 12:25:38,12,توسعه‌دهنده Front-end,2021-05-12 03:00:11,C,FT
6081,I,True,2021-02-27 09:25:56,1,کارآموز SEO اینترنت اشیا,2021-04-18 03:00:11,C,PT
6084,J,True,2021-05-08 15:24:48,8,توصعه دهنده React,2021-06-18 03:00:12,C,FT
6088,J,False,2021-02-17 17:49:13,8,توسعه‌دهنده Front-end,2021-04-10 03:00:11,C,FT
6096,J,True,2021-02-27 09:41:54,8,Front-end,2021-04-18 03:00:11,C,FT
6098,S,True,2020-12-20 18:09:27,12,Front-end Developer,2021-02-19 03:00:11,C,FT
6103,S,False,2020-12-20 11:35:09,12,Front-end Developer,2021-02-19 03:00:11,C,FT
6108,J,False,2021-02-27 09:43:29,8,کارشناس نرم افزار و سیستم‌های سازمانی,2021-04-18 03:00:11,C,FT
6109,J,False,2021-03-07 10:35:26,4,توسعه‌دهنده Front-end,2021-04-24 03:00:11,C,FT
6113,S,True,2021-03-01 15:41:49,12,برنامه‌نویس فرانت‌اند (reactJS),2021-04-19 03:00:11,C,FT
6115,J,False,2020-12-21 10:35:10,12,Front-end Developer,2021-02-20 03:00:10,C,FT
6116,J,False,2020-12-21 15:11:24,8,FullStack Developer,2021-02-20 03:00:10,C,FT
6117,J,False,2021-05-03 13:31:32,8,توسعه‌دهنده ASP.NET Core,2021-06-13 03:00:11,C,FT
6118,J,True,2020-12-21 15:15:06,1,آموزش برنامه‌نویسی به نوجوانان,2021-02-20 03:00:10,C,PT
6119,J,True,2020-11-24 11:57:59,8,Back-end Developer,2021-01-24 03:00:11,A,FT
6122,J,True,2021-03-30 11:18:11,8,Data Engineer,2021-05-12 03:00:11,A,FT
6123,S,False,2021-01-03 12:02:04,8,Full-Stack (JavaScript) Developer,2021-03-05 03:00:10,C,FT
6125,S,True,2021-04-06 08:12:17,12,برنامه‌نویس ارشد NET.,2021-05-21 03:00:11,A,FT
6127,S,True,2021-02-06 15:29:22,12,برنامه‌نویس ارشد Front-end,2021-04-01 03:00:10,A,FT
6137,J,False,2021-01-09 10:30:29,6,کارشناس تست نرم افزار,2021-03-06 12:59:34,C,FT
6144,S,True,2021-02-06 15:23:03,12,برنامه‌نویس ارشد NET.,2021-04-01 03:00:10,A,FT
6147,S,False,2020-12-26 11:07:39,12,Node.js Developer,2021-01-09 17:11:54,A,FT
6149,S,True,2020-07-26 19:06:03,12,Full-Stack Developer,2020-08-10 16:37:17,A,FT
6155,J,False,2020-06-25 17:50:16,6,برنامه‌نویس Net.,2020-08-25 03:00:08,A,FT
6162,S,False,2021-05-12 18:40:06,12,توسعه‌دهنده Django,2021-05-15 12:59:20,C,FT
6164,S,True,2021-06-08 14:41:25,12,Senior UI/UX designer,,PB,FT
6166,J,False,2021-03-13 16:05:26,12,DevOps Engineer,2021-04-29 03:00:11,C,FT
6169,S,False,2021-01-05 18:17:08,8,برنامه‌نویس Full Stack,2021-03-07 03:00:10,C,FT
6170,J,False,2021-02-28 09:39:13,6,برنامه‌نویس Laravel) PHP),2021-04-19 03:00:12,C,FT
6171,S,False,2021-05-03 13:32:21,12,توسعه‌دهنده Fullstack - ASP.NET Core,2021-06-13 03:00:11,C,FT
6172,S,False,2021-01-05 12:15:17,8,توسعه‌دهنده Back-end,2021-03-07 03:00:10,C,FT
6173,J,False,2021-01-05 18:16:15,8,برنامه‌نویس (Embedded Linux),2021-03-07 03:00:10,C,FT
6174,J,False,2021-01-05 18:11:16,6,توسعه‌دهنده Back-end,2021-03-07 03:00:10,C,FT
6176,S,False,2021-01-05 12:28:55,12,توسعه‌دهنده Flutter,2021-03-07 03:00:10,C,FT
6177,J,False,2021-03-08 17:16:00,12,توسعه‌دهنده React) Front-end),2021-04-25 03:00:10,C,FT
6178,S,False,2021-01-05 12:14:49,8,توسعه‌دهنده Front-end,2021-03-07 03:00:10,C,FT
6183,I,False,2021-04-04 20:35:26,2,کارآموز طراحی ui ux موشن گرافی و انیمیشن,2021-04-26 11:55:32,A,PT
6184,S,False,2021-06-08 19:29:59,8,برنامه‌نویس WordPress,,PB,FT
6185,S,False,2021-05-14 12:27:47,12,Senior Front-end Developer,2021-06-24 03:00:12,C,FT
6189,S,True,2021-01-10 13:05:21,12,توسعه‌دهنده Front-end,2021-03-12 10:50:48,A,FT
6191,J,True,2021-06-26 09:04:27,12,Junior web application Developer,,PB,FT
6193,S,True,2021-02-04 18:34:55,12,(Senior Back-end Developer (Python,2021-03-31 03:00:12,C,FT
6196,S,True,2021-02-04 13:10:50,12,توسعه‌دهنده ارشد Front-end,2021-03-31 03:00:12,C,FT
6197,S,True,2021-01-06 15:22:27,12,برنامه‌نویس PHP ارشد,2021-03-08 03:00:10,C,FT
6202,S,True,2021-01-06 13:08:21,6,توسعه‌دهنده (#Front-end (C,2021-03-08 03:00:11,C,FT
6206,J,True,2021-06-20 15:28:03,8,برنامه‌نویس جاوا,,PB,FT
6207,S,False,2021-02-04 12:42:20,8,کارشناس توسعه‌دهنده ERP,2021-03-31 03:00:12,C,FT
6208,J,False,2019-09-26 15:43:13,4,Front-End Developer,2019-11-26 03:00:05,A,FT
6214,J,False,2020-03-16 11:43:34,6,Front-End Developer,2020-05-16 03:00:06,A,FT
6218,J,False,2021-03-08 18:16:26,12,توسعه‌دهنده Back-end) Java/JEE),2021-04-25 03:00:10,C,FT
6220,S,True,2021-03-13 16:01:17,8,برنامه‌نویس اپلیکیشن با ری اکت نیتیو,2021-04-29 03:00:11,C,PR
6226,I,True,2021-03-08 19:34:51,3,Junior Back-end Developer(Django),2021-04-16 15:09:40,C,PT
6227,S,True,2021-04-06 08:11:36,12,برنامه‌نویس ارشد Front-end,2021-05-21 03:00:11,A,FT
6229,S,True,2021-03-13 15:59:14,12,برنامه‌نویس ASP.NET,2021-03-31 09:50:47,C,FT
6230,S,True,2021-03-13 13:28:12,4,متخصص ارشد فرانت اند vueJS,2021-04-29 03:00:11,C,PR
6231,S,True,2021-03-05 11:14:31,12,پیاده سازی فرانت با React,2021-03-13 18:38:08,C,PR
6233,J,False,2021-02-22 00:15:15,6,برنامه‌نویسLaravel) PHP),2021-04-13 03:00:11,C,FT
6243,S,False,2021-04-06 08:13:56,6,توسعه‌دهنده Laravel,2021-05-18 03:00:12,C,FT
6253,S,True,2021-04-20 14:10:18,12,توسعه‌دهنده ارشد Back-end (Nodejs),2021-05-31 03:00:12,C,FT
6254,S,False,2021-01-07 17:43:47,12,برنامه‌نویس PHP‌ مسلط به Laravel,2021-03-09 03:00:12,C,FT
6258,J,False,2021-02-28 09:40:49,12,برنامه‌نویس بک‌اند (Node.js),2021-04-19 03:00:12,C,FT
6259,J,False,2021-04-25 12:01:20,8,برنامه‌نویس Vue.js,2021-06-05 03:00:13,C,FT
6262,J,False,2021-03-01 09:05:07,12,برنامه‌نویس C,2021-04-19 03:00:11,C,FT
6265,J,False,2021-03-14 13:23:05,4,توسعه‌دهنده Django,2021-04-30 03:00:10,C,FT
6275,M,False,2021-04-27 12:51:10,12,Python Tech Lead,2021-06-07 03:00:21,C,FT
6283,S,True,2021-03-31 14:24:42,12,برنامه‌نویس وب (ASP.NET MVC),2021-04-20 09:49:22,C,FT
6285,J,False,2021-06-08 19:34:49,8,طراح وب سایت (WordPress),,PB,FT
6287,J,True,2021-04-11 12:02:19,8,برنامه‌نویس وب Blazor,2021-05-22 03:00:12,C,FT
6290,J,False,2021-02-06 20:12:21,12,توسعه‌دهنده Back-end,2021-04-01 03:00:10,C,FT
6293,S,False,2021-03-31 14:21:26,12,توسعه‌دهنده React,2021-05-13 03:00:12,C,FT
6295,S,False,2021-01-11 15:45:13,12,مدیر محصول (حوزه هوش مصنوعی و الکترونیک),2021-03-12 10:50:48,C,FT
6299,S,True,2021-01-10 11:57:07,12,React Native Developer,2021-03-12 10:50:48,C,FT
6300,J,False,2021-01-09 18:02:47,6,توسعه‌دهنده نرم‌افزار,2021-03-12 10:50:48,C,FT
6302,S,False,2021-01-09 17:29:52,8,برنامه‌نویس React.Js,2021-03-12 10:50:48,C,FT
6309,S,False,2021-01-09 10:24:24,12,Senior Front-end Developer (vue js),2021-03-12 10:50:48,C,FT
6313,J,False,2021-02-06 20:07:55,12,برنامه‌نویس ASP.NET Core,2021-04-01 03:00:10,C,FT
6314,J,False,2021-02-06 20:09:00,8,مالک محصول (Product Owner),2021-04-01 03:00:10,C,FT
6315,S,False,2021-05-19 17:34:05,12,توسعه‌دهنده Front-end,,PB,FT
6318,J,False,2021-02-06 15:14:53,6,کارشناس پشتیبانی نرم افزار,2021-04-01 03:00:10,C,FT
6321,J,False,2021-04-03 08:57:44,4,تحلیل‌گر و آزمونگر نرم افزار,2021-05-15 03:00:11,C,FT
6330,S,False,2021-02-07 16:18:50,6,توسعه‌دهنده Flutter,2021-04-02 03:00:12,C,FT
6331,S,True,2021-06-08 19:33:27,12,برنامه‌نویس پایتون,2021-06-19 12:50:25,C,FT
6333,S,True,2021-04-03 08:58:14,8,برنامه‌نویس Xamarin,2021-05-15 03:00:11,C,FT
6335,J,True,2021-03-14 10:49:36,3,کارشناس داده (Python),2021-04-30 03:00:11,C,PT
6336,J,False,2021-01-30 17:07:11,12,Back-end Java Developer,2021-03-14 11:40:54,A,FT
6338,J,False,2021-05-19 17:34:27,12,برنامه‌نویس React,,PB,FT
6339,S,True,2021-04-26 10:53:54,12,Senior Front-end Developer (Angular),2021-06-06 03:00:13,C,FT
6341,S,True,2021-05-07 14:18:09,12,برنامه‌نویس Angular,2021-06-08 23:57:23,C,FT
6343,J,True,2021-02-16 20:35:12,6,(PHP Developer (Laravel,2021-04-09 03:00:11,C,FT
6344,S,False,2020-10-13 13:11:24,4,توسعه‌دهنده Front-end,2020-12-13 03:00:10,A,FT
6347,S,False,2021-02-15 11:04:32,6,کارشناس پشتیبانی سایت,2021-03-14 11:11:05,A,FT
6350,S,False,2021-02-15 09:12:18,8,کارشناس ارشد توسعه نرم افزار,2021-04-06 09:59:16,C,FT
6351,S,False,2020-10-10 13:00:15,4,توسعه‌دهنده Back-End,2020-12-10 03:00:10,A,FT
6355,J,True,2021-04-24 17:17:19,8,Net) Back-end Developer.),2021-05-15 15:04:41,C,FT
6356,M,True,2021-03-14 11:58:02,12,Angular Developer,2021-03-16 08:50:34,C,FT
6358,S,False,2020-11-30 11:07:33,12,توسعه‌دهنده ارشد ++C,2021-01-30 03:00:11,A,FT
6361,S,False,2021-01-30 17:05:26,12,توسعه‌دهنده ارشد ++C,2021-03-14 11:41:34,A,FT
6366,M,True,2021-03-14 11:57:33,12,PHP Developer,2021-03-16 10:58:23,C,FT
6373,S,False,2021-03-14 11:40:44,6,کارشناس پشتیبانی سایت,2021-03-14 16:17:49,C,FT
6376,S,False,2021-06-09 09:49:12,12,Senior Front-end Developer (Angular),,PB,PT
6379,S,True,2021-04-03 08:58:00,8,برنامه‌نویس (C# (ArcGIS SDK,2021-05-15 03:00:11,C,FT
6380,I,True,2021-04-24 17:17:38,4,کارآموز برنامه‌نویس بک اند .NET Core,2021-06-04 03:00:11,C,FT
6383,J,True,2020-09-05 16:27:05,8,Front-end Developer,2020-11-05 03:00:09,A,FT
6384,S,True,2020-06-28 11:05:09,8,توسعه‌دهنده اندروید,2020-08-23 14:34:06,A,FT
6386,J,True,2020-06-13 12:12:12,6,Front-end Developer,2020-08-13 03:00:09,A,FT
6387,S,True,2019-11-10 11:24:29,6,مدیر محصول,2020-01-05 16:45:08,A,FT
6388,J,True,2021-05-23 16:40:45,12,برنامه‌نویس Front-end,,PB,FT
6390,S,True,2021-02-22 10:48:34,12,بک‌اند (Senior Back-end Developer),2021-04-14 03:00:11,A,FT
6393,S,False,2021-04-03 11:06:52,12,Senior Back-end Developer (Java),2021-05-09 13:16:43,C,FT
6403,J,True,2021-05-15 16:22:48,8,توسعه‌دهنده Front-end,2021-05-20 12:04:15,A,FT
6406,S,False,2021-06-09 09:53:22,12,(Back-end Developer (ASP.NET Core,,PB,FT
6409,J,True,2021-04-18 20:07:14,6,برنامه‌نویس Back-end,2021-04-20 15:32:48,C,FT
6410,J,False,2021-01-16 11:17:43,8,برنامه‌نویس PHP (امریه دانش بنیان),2021-03-16 03:00:11,C,FT
6412,S,False,2021-01-16 11:07:22,6,برنامه‌نویس لاراول,2021-03-16 03:00:11,C,FT
6414,J,True,2021-03-16 10:20:09,6,برنامه‌نویس nodejs (شیراز),2021-05-01 03:00:11,C,FT
6416,J,False,2021-04-11 12:02:49,6,توسعه‌دهنده Back-end,2021-05-22 03:00:12,C,FT
6417,J,True,2021-01-17 14:47:59,6,کارشناس Devops,2021-03-17 03:00:11,C,FT
6418,S,False,2021-04-06 10:07:00,8,کارشناس ارشد توسعه نرم‌افزار,2021-05-03 09:25:02,C,FT
6419,J,False,2021-03-31 11:18:18,4,توسعه‌دهنده Web API / Web Service,2021-05-13 03:00:12,C,FT
